"","X","Area","Area.S","segment","Julian.Date","Season","Survey","Effort","Beaufort","Glare","Subjective","SST","DEPTH","DIST2SHORE","DIST125","phat","g0_ship","ds_ship","g0_plane","ds_plane","Species_DS_Num","Species_Hab_Num","NSights"
"8773",8773,100,1.8558,"3024381.2012.15",116,1,2,1.031,3,3,2.25,6.541925907,-148.864212,36.29687119,4044.997446,0.109959466,-9999,-9999,0.67,0.438819802,-9999,1,0
"8776",8776,100,24.2406,"3024382.2012.15",116,1,2,13.467,3.721,3,1.89,6.702758789,-195.9197235,42.101017,9092.101151,0.075911113,-9999,-9999,0.67,0.302941628,-9999,1,0
"8779",8779,100,0.6228,"3024622.2012.15",116,1,2,0.346,4,3,1.75,6.854867458,-208.0387421,50.07162094,17205.22368,0.065512335,-9999,-9999,0.67,0.261442794,-9999,1,0
"8782",8782,100,24.8094,"3024623.2012.15",116,1,2,13.783,4.032,3,1.75,7.062297344,-200.59021,52.79153442,23124.41871,0.064408642,-9999,-9999,0.67,0.25703824,-9999,1,0
"8785",8785,100,0.7272,"3024624.2012.15",116,1,2,0.404,4.1,3,1.75,6.732674122,-190.7794647,55.72610855,22405.46104,0.062121216,-9999,-9999,0.67,0.247909715,-9999,1,0
"8788",8788,100,24.0246,"3024864.2012.15",116,1,2,13.347,3.435,3,2.082,6.792780399,-212.4132843,65.4943161,28532.73942,0.088118672,-9999,-9999,0.67,0.351658841,-9999,1,0
"8791",8791,100,2.187,"3024865.2012.15",116,1,2,1.215,2.8,3,2.25,6.812004089,-186.416153,69.23996735,22338.15166,0.121371284,-9999,-9999,0.67,0.484361416,-9999,1,0
"8794",8794,100,22.653,"3025105.2012.15",116,1,2,12.585,2.8,3,2.25,7.028943062,-180.3945007,78.20924377,31395.99242,0.121371284,-9999,-9999,0.67,0.484361416,-9999,1,0
"8797",8797,100,3.465,"3025106.2012.15",116,1,2,1.925,2.8,3,2.25,6.901061058,-170.5956421,78.08166504,22699.43178,0.121371284,-9999,-9999,0.67,0.484361416,-9999,1,0
"8800",8800,100,21.42,"3025346.2012.15",116,1,2,11.9,2.528,3,2.515,7.746558189,-170.355896,80.13558197,21147.53603,0.138217683,-9999,-9999,0.67,0.551591042,-9999,1,0
"8803",8803,100,4.6368,"3025347.2012.15",116,1,2,2.576,2.3,3,2.75,7.207852364,-161.0908966,70.77754211,11199.89713,0.153365696,-9999,-9999,0.67,0.612042844,-9999,1,0
"8806",8806,100,20.2464,"3025587.2012.15",116,1,2,11.248,2.02,3,2.999,7.761553764,-193.9740295,73.95017242,13118.98738,0.172839134,-9999,-9999,0.67,0.689756303,-9999,1,0
"8809",8809,100,5.8284,"3025588.2012.15",116,1,2,3.238,1.3,3,3.25,7.179755688,-166.9591217,65.23317719,4889.997268,0.220721578,-9999,-9999,0.67,0.880842755,-9999,1,0
"8812",8812,100,12.6702,"3025828.2012.15",116,1,2,7.039,1.647,2.851,3.138,7.817284107,-184.4100647,70.25269318,14401.61022,0.198869765,-9999,-9999,0.67,0.79363782,-9999,1,0
"8815",8815,100,7.0524,"3025829.2012.15",116,1,2,3.918,1.7,2,2.5,7.282227039,-159.0997925,62.27725983,6195.032347,0.195254784,-9999,-9999,0.67,0.779211366,-9999,1,0
"8818",8818,100,17.8308,"3026069.2012.15",116,1,2,9.906,1.7,2,2.5,7.621127605,-157.0752869,64.37641144,7647.651799,0.195254784,-9999,-9999,0.67,0.779211366,-9999,1,0
"8821",8821,100,8.2422,"3026070.2012.15",116,1,2,4.579,1.7,2,2.5,6.965875626,-117.952179,55,1696.53917,0.195254784,-9999,-9999,0.67,0.779211366,-9999,1,0
"8824",8824,100,16.6104,"3026310.2012.15",116,1,2,9.228,1.934,2,2.821,7.346417427,-115.9126816,57.15645218,1938.821623,0.178905644,-9999,-9999,0.67,0.713966174,-9999,1,0
"8827",8827,100,9.504,"3026311.2012.15",116,1,2,5.28,2.633,2,2.933,6.947935581,-89.2252655,47.70072937,4285.761187,0.131542174,-9999,-9999,0.67,0.524950811,-9999,1,0
"8830",8830,100,15.3432,"3026551.2012.15",116,1,2,8.524,3,2,2.577,7.595712662,-98.89566803,52.03627396,5039.647723,0.109959466,-9999,-9999,0.67,0.438819802,-9999,1,0
"8833",8833,100,10.764,"3026552.2012.15",116,1,2,5.98,3,2,2.256,7.319648743,-85.16652679,43.91329575,14715.30584,0.109959466,-9999,-9999,0.67,0.438819802,-9999,1,0
"8836",8836,100,14.1012,"3026792.2012.15",116,1,2,7.834,3,2,2.365,7.56869173,-101.006691,50.50951004,5065.261963,0.109959466,-9999,-9999,0.67,0.438819802,-9999,1,0
"8839",8839,100,11.988,"3026793.2012.15",116,1,2,6.66,3,2,2.5,7.107397556,-98.62238312,44.27219391,7488.462376,0.109959466,-9999,-9999,0.67,0.438819802,-9999,1,0
"8842",8842,100,12.861,"3027033.2012.15",116,1,2,7.145,3,2,2.5,7.5096488,-120.3269653,52.35101318,1763.197567,0.109959466,-9999,-9999,0.67,0.438819802,-9999,1,0
"8845",8845,100,13.2678,"3027034.2012.15",116,1,2,7.371,3,2,2.5,6.784889221,-116.3745193,48.85541916,1913.82563,0.109959466,-9999,-9999,0.67,0.438819802,-9999,1,0
"8848",8848,100,11.5614,"3027274.2012.15",116,1,2,6.423,3,2,2.5,6.961580276,-129.3058777,58.16970062,4401.223719,0.109959466,-9999,-9999,0.67,0.438819802,-9999,1,0
"8851",8851,100,14.571,"3027275.2012.15",116,1,2,8.095,3,2,2.5,6.766813278,-132.5854034,56.0592804,2241.886008,0.109959466,-9999,-9999,0.67,0.438819802,-9999,1,0
"8854",8854,100,10.2654,"3027515.2012.15",116,1,2,5.703,3.295,2,2.5,6.870213032,-66.54431152,65.99930573,6033.207798,0.094705511,-9999,-9999,0.67,0.377945211,-9999,1,0
"8857",8857,100,15.8364,"3027516.2012.15",116,1,2,8.798,3.243,2,2.487,6.669761181,-71.55282593,65.87771606,8190.725186,0.097257929,-9999,-9999,0.67,0.388131251,-9999,1,0
"8860",8860,100,9.0198,"3027756.2012.15",116,1,2,5.011,3,2,2.333,6.703367233,-71.87805939,75.83970642,13962.93808,0.109959466,-9999,-9999,0.67,0.438819802,-9999,1,0
"8863",8863,100,17.0838,"3027757.2012.15",116,1,2,9.491,3,2,2.333,6.358332634,-84.19404602,77.7297821,16629.61423,0.109959466,-9999,-9999,0.67,0.438819802,-9999,1,0
"8866",8866,100,7.7778,"3027997.2012.15",116,1,2,4.321,3,2,2.333,6.412290573,-86.51821136,87.6907959,7943.321777,0.109959466,-9999,-9999,0.67,0.438819802,-9999,1,0
"8869",8869,100,18.3186,"3027998.2012.15",116,1,2,10.177,3,2,2.333,6.282123089,-88.49280548,89.59246063,13717.93415,0.109959466,-9999,-9999,0.67,0.438819802,-9999,1,0
"8872",8872,100,6.543,"3028238.2012.15",116,1,2,3.635,3,2,2.333,6.428357124,-96.95436096,99.55243683,5937.406208,0.109959466,-9999,-9999,0.67,0.438819802,-9999,1,0
"8875",8875,100,19.5678,"3028239.2012.15",116,1,2,10.871,3.098,1.675,2.225,6.321119785,-88.99295044,99.46562958,12581.97692,0.10468293,-9999,-9999,0.67,0.417762511,-9999,1,0
"8878",8878,100,5.2704,"3028479.2012.15",116,1,2,2.928,3.3,1,2,6.738810062,-98.31025696,109.4245224,5622.24436,0.094463131,-9999,-9999,0.67,0.376977936,-9999,1,0
"8881",8881,100,15.5718,"3028480.2012.15",116,1,2,8.651,3.067,1,2.193,6.570405483,-93.60575867,110.3491669,13891.75976,0.106329477,-9999,-9999,0.67,0.424333454,-9999,1,0
"8884",8884,100,18.1926,"3029437.2012.15",116,1,2,10.107,2.8,0,3.288,7.403551579,-153.9701691,146.924118,1536.525406,0.121371284,-9999,-9999,0.67,0.484361416,-9999,1,1
"8887",8887,100,18.288,"3029677.2012.15",116,1,2,10.16,2.142,0,3.355,7.491725922,-117.7013168,156.8494415,1089.176122,0.164274891,-9999,-9999,0.67,0.655578623,-9999,1,0
"8890",8890,100,18.2844,"3029917.2012.15",116,1,2,10.158,2,0,3.148,7.881972313,-108.9423294,166.7751617,1114.698962,0.174249205,-9999,-9999,0.67,0.695383532,-9999,1,0
"8893",8893,100,3.0834,"3030156.2012.15",116,1,2,1.713,2,0,1.455,7.90272522,-86.90855408,176.4734192,12492.20516,0.174249205,-9999,-9999,0.67,0.695383532,-9999,1,0
"8896",8896,100,1.9548,"3030157.2012.15",116,1,2,1.086,2,0,1.94,7.912299633,-99.50743866,176.7012634,5317.095707,0.174249205,-9999,-9999,0.67,0.695383532,-9999,1,0
"8899",8899,100,5.3208,"3031110.2012.15",116,1,2,2.956,1.7,2,2.5,8.105138779,-60.7689743,223.3626099,37007.28832,0.195254784,-9999,-9999,0.67,0.779211366,-9999,1,0
"8902",8902,100,11.2698,"3031349.2012.15",116,1,2,6.261,1.7,2,2.296,8.22155571,-58.70163727,235.5515594,43329.08211,0.195254784,-9999,-9999,0.67,0.779211366,-9999,1,0
"8905",8905,100,7.011,"3031350.2012.15",116,1,2,3.895,1.7,2,2.5,8.062047958,-64.63395691,233.2258301,33532.19858,0.195254784,-9999,-9999,0.67,0.779211366,-9999,1,0
"8908",8908,100,18.2448,"3031589.2012.15",116,1,2,10.136,2.695,2,2,8.237505913,-60.17164993,242.6003418,42715.24903,0.127700236,-9999,-9999,0.67,0.50961863,-9999,1,0
"8911",8911,100,18.2448,"3031829.2012.15",116,1,2,10.136,3,2,2,8.50333786,-62.50245667,242.1291656,44404.68103,0.109959466,-9999,-9999,0.67,0.50961863,-9999,1,0
"8914",8914,100,6.9498,"3032036.2012.15",116,1,2,3.861,4,1,2.333,10.26024342,-28.87822914,9.558113098,117275.8226,0.065512335,-9999,-9999,0.67,0.261442794,-9999,1,0
"8917",8917,100,18.2466,"3032069.2012.15",116,1,2,10.137,3,2,2.098,8.697543144,-64.3921814,242.1035767,44898.15834,0.109959466,-9999,-9999,0.67,0.438819802,-9999,1,0
"8920",8920,100,18.3024,"3032276.2012.15",116,1,2,10.168,4,1,2.424,10.0090313,-38.13467026,15.76619434,113110.8091,0.065512335,-9999,-9999,0.67,0.261442794,-9999,1,0
"8923",8923,100,14.3604,"3032279.2012.15",116,1,2,7.978,3,3,3,10.26034164,-26.89336395,10.8433609,97714.61499,0.109959466,-9999,-9999,0.67,0.438819802,-9999,1,0
"8926",8926,100,18.2484,"3032309.2012.15",116,1,2,10.138,3,1.13,2.554,8.79778862,-67.31069183,242.0809021,37791.11078,0.109959466,-9999,-9999,0.67,0.438819802,-9999,1,0
"8929",8929,100,18.2484,"3032549.2012.15",116,1,2,10.138,3,1,2.75,8.904158592,-74.57525635,242.0611572,29651.51281,0.109959466,-9999,-9999,0.67,0.438819802,-9999,1,0
"8932",8932,100,18.2484,"3033028.2012.15",116,1,2,10.138,3,1,2.75,8.949571609,-92.16597748,234.8294525,19080.97053,0.109959466,-9999,-9999,0.67,0.438819802,-9999,1,0
"8935",8935,100,18.2484,"3033268.2012.15",116,1,2,10.138,3,1,2.75,9.271986961,-95.90034485,236.6788025,12667.96538,0.109959466,-9999,-9999,0.67,0.438819802,-9999,1,0
"8938",8938,100,18.2484,"3033508.2012.15",116,1,2,10.138,2.992,1,2.75,9.735787392,-111.6781845,238.7945862,4576.079634,0.110399409,-9999,-9999,0.67,0.438819802,-9999,1,0
"8941",8941,100,18.2484,"3033748.2012.15",116,1,2,10.138,2.828,1,2.75,10.26920414,-157.5161133,241.2432709,4816.767397,0.119722259,-9999,-9999,0.67,0.438819802,-9999,1,0
"8944",8944,100,2.8998,"3032513.2012.15",116,1,2,1.611,2.5,1,3,10.28005028,-35.10764313,14,110151.0202,0.140032061,-9999,-9999,0.67,0.558831754,-9999,1,0
"8947",8947,100,18.297,"3032516.2012.15",116,1,2,10.165,3.802,1,2.859,9.9156847,-33.66705704,19.54018402,103187.761,0.072744613,-9999,-9999,0.67,0.290304944,-9999,1,0
"8950",8950,100,18.5076,"3032519.2012.15",116,1,2,10.282,3,3,3,9.970389366,-37.32489395,16.55755043,103373.2362,0.109959466,-9999,-9999,0.67,0.438819802,-9999,1,0
"8953",8953,100,18.5076,"3032759.2012.15",116,1,2,10.282,3,3,3,9.76038456,-44.50045776,24.01620674,93420.07091,0.109959466,-9999,-9999,0.67,0.438819802,-9999,1,0
"8956",8956,100,18.5076,"3036355.2012.15",116,1,2,10.282,3.836,2,3.15,11.97362804,-1612.113281,157.2243042,34690.10352,0.071452124,-9999,-9999,0.67,0.438819802,-9999,1,0
"8959",8959,100,18.6552,"3032753.2012.15",116,1,2,10.364,2.5,1,3,10.39891434,-40.94683075,15.96885777,100610.3579,0.140032061,-9999,-9999,0.67,0.558831754,-9999,1,0
"8962",8962,100,18.6552,"3032993.2012.15",116,1,2,10.364,2.5,1,3,10.49532318,-47.15325165,22.53155518,91091.8499,0.140032061,-9999,-9999,0.67,0.558831754,-9999,1,0
"8965",8965,100,18.6552,"3033472.2012.15",116,1,2,10.364,2.5,1,3,10.53023624,-61.15616608,37.35340881,75970.07585,0.140032061,-9999,-9999,0.67,0.558831754,-9999,1,0
"8968",8968,100,18.6552,"3033712.2012.15",116,1,2,10.364,2.5,1,3,10.46731663,-64.19255066,46.54308701,67057.01615,0.140032061,-9999,-9999,0.67,0.558831754,-9999,1,0
"8971",8971,100,18.6552,"3035390.2012.15",116,1,2,10.364,2.8,1,2.785,10.32083035,-82.48675537,98.58344269,18971.97036,0.121371284,-9999,-9999,0.67,0.558831754,-9999,1,0
"8974",8974,100,18.2952,"3032756.2012.15",116,1,2,10.164,3.5,1,3.039,9.796441078,-35.97470474,26.98976326,93281.14846,0.085199493,-9999,-9999,0.67,0.340009151,-9999,1,0
"8977",8977,100,11.1312,"3032788.2012.15",116,1,2,6.184,3,1,2.75,8.94623661,-83.72923279,233.2180328,26678.98921,0.109959466,-9999,-9999,0.67,0.438819802,-9999,1,0
"8980",8980,100,7.1172,"3032789.2012.15",116,1,2,3.954,3,1,2.75,8.898802757,-86.01257324,243.0443115,21115.99289,0.109959466,-9999,-9999,0.67,0.438819802,-9999,1,0
"8983",8983,100,18.3006,"3032996.2012.15",116,1,2,10.167,3.5,1,3.333,9.908913612,-48.55228806,35.52188873,83396.83145,0.085199493,-9999,-9999,0.67,0.340009151,-9999,1,0
"8986",8986,100,13.0032,"3032998.2012.15",116,1,2,7.224,3,3,3,9.696537971,-50.2205162,31.3519783,82583.10152,0.109959466,-9999,-9999,0.67,0.438819802,-9999,1,0
"8989",8989,100,5.5044,"3032999.2012.15",116,1,2,3.058,3,3,3,9.696702003,-49.40237045,33.47633362,83478.10096,0.109959466,-9999,-9999,0.67,0.438819802,-9999,1,0
"8992",8992,100,8.1576,"3033232.2012.15",116,1,2,4.532,2.5,1,3,10.5704546,-56.84541321,28.20144463,85124.97543,0.140032061,-9999,-9999,0.67,0.558831754,-9999,1,0
"8995",8995,100,10.4976,"3033233.2012.15",116,1,2,5.832,2.5,1,3,10.54404736,-57.06930542,31.52950859,81688.46961,0.140032061,-9999,-9999,0.67,0.558831754,-9999,1,0
"8998",8998,100,8.4744,"3033235.2012.15",116,1,2,4.708,2,1,3.667,10.21877098,-53.33144379,43.81898117,75594.02974,0.174249205,-9999,-9999,0.67,0.695383532,-9999,1,0
"9001",9001,100,9.8226,"3033236.2012.15",116,1,2,5.457,2.905,1,3.443,9.905927658,-56.06113052,44.58534622,73543.79779,0.115273169,-9999,-9999,0.67,0.460025417,-9999,1,0
"9004",9004,100,18.603,"3033238.2012.15",116,1,2,10.335,2.996,3,3.291,9.781085014,-53.21267319,41.34902954,72619.74446,0.110179264,-9999,-9999,0.67,0.43969696,-9999,1,0
"9007",9007,100,18.2988,"3033475.2012.15",116,1,2,10.166,2,1,3.667,10.29866123,-58.92575455,50.51580048,65915.38093,0.174249205,-9999,-9999,0.67,0.695383532,-9999,1,0
"9010",9010,100,18.2988,"3033715.2012.15",116,1,2,10.166,2,1,3.667,10.30134106,-59.56842422,58.2179985,56349.06764,0.174249205,-9999,-9999,0.67,0.695383532,-9999,1,0
"9013",9013,100,18.2988,"3033955.2012.15",116,1,2,10.166,2.491,1,3.337,10.32777309,-64.7014389,67.21685028,46941.98066,0.140618192,-9999,-9999,0.67,0.695383532,-9999,1,0
"9016",9016,100,18.4986,"3033478.2012.15",116,1,2,10.277,2.7,3,3.333,9.807564735,-58.15211105,51.34645081,62668.06241,0.127393743,-9999,-9999,0.67,0.508395496,-9999,1,0
"9019",9019,100,18.4986,"3033718.2012.15",116,1,2,10.277,2.7,3,3.333,10.01837444,-64.3446579,61.34423447,52734.66503,0.127393743,-9999,-9999,0.67,0.508395496,-9999,1,0
"9022",9022,100,18.6624,"3033952.2012.15",116,1,2,10.368,2.5,2.087,3,10.53596973,-67.95755005,55.11962509,58413.65475,0.140032061,-9999,-9999,0.67,0.558831754,-9999,1,0
"9025",9025,100,10.9548,"3033957.2012.15",116,1,2,6.086,2.7,3,3.333,10.10072994,-68.91153717,70.97992706,42451.56072,0.127393743,-9999,-9999,0.67,0.508395496,-9999,1,0
"9028",9028,100,7.5456,"3033958.2012.15",116,1,2,4.192,2.7,3,3.333,10.08252811,-67.0384903,71.34236908,42832.27317,0.127393743,-9999,-9999,0.67,0.508395496,-9999,1,0
"9031",9031,100,18.2502,"3033988.2012.15",116,1,2,10.139,3.3,1,2.681,10.57409859,-525.5059814,244.1321716,14586.98537,0.094463131,-9999,-9999,0.67,0.376977936,-9999,1,0
"9034",9034,100,9.1242,"3034191.2012.15",116,1,2,5.069,2.5,3,3.126,10.60290718,-73.72192383,58.8820343,56925.87882,0.140032061,-9999,-9999,0.67,0.558831754,-9999,1,0
"9037",9037,100,4.248,"3034192.2012.15",116,1,2,2.36,2.5,3,3,10.52950096,-72.46508026,63.19781876,50213.8145,0.140032061,-9999,-9999,0.67,0.558831754,-9999,1,0
"9040",9040,100,18.3312,"3034195.2012.15",116,1,2,10.184,2.352,1,3.333,10.2715559,-71.44351959,76.10398865,37407.97375,0.149840687,-9999,-9999,0.67,0.597975446,-9999,1,0
"9043",9043,100,12.6846,"3034197.2012.15",116,1,2,7.047,2.7,3,3.333,10.27576256,-74.90361023,80.95407104,32492.98043,0.127393743,-9999,-9999,0.67,0.508395496,-9999,1,0
"9046",9046,100,11.1654,"3034227.2012.15",116,1,2,6.203,3.3,1,2.667,10.31540585,-1019.908752,237.8828278,19596.35277,0.094463131,-9999,-9999,0.67,0.376977936,-9999,1,0
"9049",9049,100,7.0812,"3034228.2012.15",116,1,2,3.934,3.3,1,2.667,10.44264317,-1374.615234,247.272995,23885.63759,0.094463131,-9999,-9999,0.67,0.376977936,-9999,1,0
"9052",9052,100,18.6498,"3034431.2012.15",116,1,2,10.361,2.5,3,3.333,10.53485966,-76.56332397,67.8822403,49935.46948,0.140032061,-9999,-9999,0.67,0.558831754,-9999,1,0
"9055",9055,100,4.8618,"3034435.2012.15",116,1,2,2.701,2,1,3.333,10.29850101,-79.82176971,85.21565247,27850.32153,0.174249205,-9999,-9999,0.67,0.695383532,-9999,1,0
"9058",9058,100,15.6042,"3034437.2012.15",116,1,2,8.669,2.7,3,3.333,10.27353096,-83.07761383,90.97490692,22571.0551,0.127393743,-9999,-9999,0.67,0.508395496,-9999,1,0
"9061",9061,100,18.2412,"3034467.2012.15",116,1,2,10.134,3.3,1,2.667,10.49960899,-1630.632935,241.5733795,28823.38661,0.094463131,-9999,-9999,0.67,0.376977936,-9999,1,0
"9064",9064,100,18.657,"3034671.2012.15",116,1,2,10.365,2.5,1.597,3.333,10.3956356,-80.12984467,76.88284302,42372.32967,0.140032061,-9999,-9999,0.67,0.558831754,-9999,1,0
"9067",9067,100,18.657,"3035150.2012.15",116,1,2,10.365,2.692,1,3.119,10.3632555,-79.66442871,90.58159637,28655.33866,0.127884374,-9999,-9999,0.67,0.558831754,-9999,1,0
"9070",9070,100,18.657,"3035630.2012.15",116,1,2,10.365,2.8,1,2.667,10.40476799,-95.49493408,107.5856552,9116.885818,0.121371284,-9999,-9999,0.67,0.558831754,-9999,1,0
"9073",9073,100,18.5112,"3034677.2012.15",116,1,2,10.284,2.7,3,3.333,10.34752178,-95.55902863,100.9525986,12771.50225,0.127393743,-9999,-9999,0.67,0.508395496,-9999,1,0
"9076",9076,100,18.5112,"3036115.2012.15",116,1,2,10.284,2.081,2,3.36,11.61362934,-1056.649292,148.2221375,26818.6781,0.168546859,-9999,-9999,0.67,0.508395496,-9999,1,0
"9079",9079,100,5.8266,"3034707.2012.15",116,1,2,3.237,3.3,1,2.667,10.98317051,-1885.224487,245.6108856,38328.99353,0.094463131,-9999,-9999,0.67,0.376977936,-9999,1,0
"9082",9082,100,1.935,"3034910.2012.15",116,1,2,1.075,2.5,1,3.333,10.42518616,-76.35962677,81.5801239,36727.97912,0.140032061,-9999,-9999,0.67,0.558831754,-9999,1,0
"9085",9085,100,16.7256,"3034911.2012.15",116,1,2,9.292,2.5,1,3.333,10.28254795,-82.54753876,85.88381958,32674.12326,0.140032061,-9999,-9999,0.67,0.558831754,-9999,1,0
"9088",9088,100,7.7202,"3034916.2012.15",116,1,2,4.289,2.693,3,3.333,10.31083965,-107.3966599,107.5782318,5793.494843,0.127822975,-9999,-9999,0.67,0.510108446,-9999,1,0
"9091",9091,100,10.791,"3034917.2012.15",116,1,2,5.995,2.7,3,3.333,10.41487217,-118.6916809,110.9523621,3106.174364,0.127393743,-9999,-9999,0.67,0.508395496,-9999,1,0
"9094",9094,100,12.429,"3035156.2012.15",116,1,2,6.905,2.251,2.003,3.5,10.42766953,-138.0130615,116.578598,3617.008054,0.156719669,-9999,-9999,0.67,0.625427684,-9999,1,0
"9097",9097,100,18.5184,"3035396.2012.15",116,1,2,10.288,2,1.208,3.667,10.87851143,-190.6957397,125.579277,12921.18518,0.174249205,-9999,-9999,0.67,0.695383532,-9999,1,0
"9100",9100,100,18.5148,"3035636.2012.15",116,1,2,10.286,2,1.735,3.667,11.59772301,-354.3474121,135.3787079,20363.54179,0.174249205,-9999,-9999,0.67,0.695383532,-9999,1,0
"9103",9103,100,8.9478,"3035869.2012.15",116,1,2,4.971,3.4,1,2.667,10.28292465,-110.5051575,112.2966385,2841.196246,0.089726777,-9999,-9999,0.67,0.358076369,-9999,1,0
"9106",9106,100,9.8172,"3035870.2012.15",116,1,2,5.454,3.394,1,2.667,10.49330521,-131.0180359,116.7718582,501.9359898,0.090005019,-9999,-9999,0.67,0.359186762,-9999,1,0
"9109",9109,100,4.8636,"3035875.2012.15",116,1,2,2.702,2,2,3.667,11.37387753,-552.3119507,139.2202606,19664.55158,0.174249205,-9999,-9999,0.67,0.695383532,-9999,1,0
"9112",9112,100,13.653,"3035876.2012.15",116,1,2,7.585,2,2,3.667,11.79329872,-615.0422363,143.9028625,26728.55872,0.174249205,-9999,-9999,0.67,0.695383532,-9999,1,0
"9115",9115,100,9.8982,"3036109.2012.15",116,1,2,5.499,3.4,1,2.667,10.62725449,-149.2246399,121.420105,4614.646516,0.089726777,-9999,-9999,0.67,0.358076369,-9999,1,0
"9118",9118,100,11.8008,"3036595.2012.15",116,1,2,6.556,4,2,2.388,12.57521343,-2066.019775,166.2267456,43267.75179,0.065512335,-9999,-9999,0.67,0.261442794,-9999,1,0
"9121",9121,100,2.907,"3023183.2012.14",108,1,2,1.615,3.6,3,3,5.558362484,-48.04792023,5.845852375,13268.77759,0.080876529,-9999,-9999,0.67,0.322757319,-9999,1,0
"9124",9124,100,17.4294,"3023184.2012.14",108,1,2,9.683,3.6,3,3.062,5.647128105,-64.48602295,8.71718502,8162.418907,0.080876529,-9999,-9999,0.67,0.322757319,-9999,1,0
"9127",9127,100,7.4304,"3023424.2012.14",108,1,2,4.128,3.6,3,3.25,5.667165756,-102.0609207,17.0397625,398.3736576,0.080876529,-9999,-9999,0.67,0.322757319,-9999,1,0
"9130",9130,100,18.5706,"3023425.2012.14",108,1,2,10.317,3.555,3,3.25,5.735070229,-102.0962906,22.43412399,5926.086412,0.082796912,-9999,-9999,0.67,0.330421072,-9999,1,0
"9133",9133,100,6.3576,"3023665.2012.14",108,1,2,3.532,3.4,3,3.25,5.842018127,-142.3654175,30.40055466,4021.44577,0.089726777,-9999,-9999,0.67,0.358076369,-9999,1,0
"9136",9136,100,19.6992,"3023666.2012.14",108,1,2,10.944,3.062,3,3.25,5.894347191,-124.7534714,35.16347122,432.993933,0.106597005,-9999,-9999,0.67,0.425401088,-9999,1,0
"9139",9139,100,5.1984,"3023906.2012.14",108,1,2,2.888,3.129,3,3.25,5.970320702,-124.5043411,44.12960434,1616.641344,0.103057256,-9999,-9999,0.67,0.411274865,-9999,1,0
"9142",9142,100,20.835,"3023907.2012.14",108,1,2,11.575,3.095,3,3.25,6.03695488,-157.566803,42.90509796,5666.788328,0.104841361,-9999,-9999,0.67,0.418394768,-9999,1,0
"9145",9145,100,4.0842,"3024147.2012.14",108,1,2,2.269,3,3,3.25,6.172209263,-154.9816437,48.33906937,5876.037057,0.109959466,-9999,-9999,0.67,0.438819802,-9999,1,0
"9148",9148,100,21.9348,"3024148.2012.14",108,1,2,12.186,3,3,3.25,6.084984303,-154.6708221,38.94315338,4627.616141,0.109959466,-9999,-9999,0.67,0.438819802,-9999,1,0
"9151",9151,100,11.079,"3024375.2012.14",108,1,2,6.155,1.5,2,3,6.304656029,-14.85387421,1.08250618,26076.90407,0.208583382,-9999,-9999,0.67,0.832402354,-9999,1,0
"9154",9154,100,2.988,"3024388.2012.14",108,1,2,1.66,3,3,3.25,6.201038837,-138.0996246,44.02797318,1127.510392,0.109959466,-9999,-9999,0.67,0.438819802,-9999,1,0
"9157",9157,100,23.067,"3024389.2012.14",108,1,2,12.815,3,3,3.25,6.200805187,-103.8332596,36.2632637,7373.510291,0.109959466,-9999,-9999,0.67,0.438819802,-9999,1,0
"9160",9160,100,11.2338,"3024615.2012.14",108,1,2,6.241,1.5,2,3,6.344103813,-54.70396423,7.403057575,17681.61377,0.208583382,-9999,-9999,0.67,0.832402354,-9999,1,0
"9163",9163,100,14.6556,"3024616.2012.14",108,1,2,8.142,1.5,2,3,6.440459251,-75.70788574,8.030301094,13191.8763,0.208583382,-9999,-9999,0.67,0.832402354,-9999,1,0
