"","segment","Effort","TRIPID","TripID_Num","survey","Season","SIGHTTIME","USEDINEST","CLOUDCOVERAGE","TURBIDITY","beaufort","SUBJ_WAVG","GLAREMAG_WAVG","CELLAREA_KM2","object","SPECIES","Species_Hab_Num","detected","SIGHTLAT","SIGHTLON","observer","TEAM","OBSERVER_Name","BEHAVIOR","CUE","SWELLHEIGHT","distance","AVAILAFT","TRANSECT","SWIMDIR","size","ECOREGION","survey.1","plat.id","surv.id","Region.Label","Sample.Label","JD"
"8060","3040450.2011.24",5.937,"HB1103",4,1,2,11.859,"yes",0,NA,0,3,1,100,10178,"ASDO",-9999,-9999,38.17055,-69.59722,-9999,"-9999","-9999","-9999","-9999",0.3,-9999,"-9999","25",340,-9999,"OUT","NES",1,1,"410. HB1103:3040450:23","409. 3040450",188
"8061","3040450.2013.26",7.883,"HB1303",7,1,2,17.423,"yes",3,NA,1,3,0,100,12001,"ASDO",-9999,-9999,38.14582,-69.56894,-9999,"-9999","-9999","-9999","-9999",0.2,-9999,"-9999","25",80,-9999,"OUT","NES",1,2,"409. HB1303:3040450:25","408. 3040450",204
"8062","3040450.2013.26",7.883,"HB1303",7,1,2,17.423,"yes",3,NA,1,3,0,100,12001,"ASDO",-9999,-9999,38.14582,-69.56894,-9999,"-9999","-9999","-9999","-9999",0.2,-9999,"-9999","25",80,-9999,"OUT","NES",1,2,"409. HB1303:3040450:25","408. 3040450",204
"8063","3040451.2011.24",9.959,"HB1103",4,1,2,12.888,"yes",2,NA,0.601,3,1.159,100,10190,"ASDO",-9999,-9999,38.11384,-69.48662,-9999,"-9999","-9999","-9999","-9999",0.3,-9999,"-9999","25",NA,-9999,"OUT","NES",1,1,"413. HB1103:3040451:23","412. 3040451",188
"8064","3040451.2011.24",9.959,"HB1103",4,1,2,12.74,"yes",3,NA,0.601,3,1.159,100,10189,"UNST",-9999,-9999,38.12764,-69.51411,-9999,"-9999","-9999","-9999","-9999",0.3,-9999,"-9999","25",120,-9999,"OUT","NES",1,1,"413. HB1103:3040451:23","412. 3040451",188
"8065","3040451.2011.24",9.959,"HB1103",4,1,2,12.888,"yes",3,NA,0.601,3,1.159,100,10190,"ASDO",-9999,-9999,38.11384,-69.48662,-9999,"-9999","-9999","-9999","-9999",0.3,-9999,"-9999","25",NA,-9999,"OUT","NES",1,1,"413. HB1103:3040451:23","412. 3040451",188
"8066","3040451.2011.24",9.959,"HB1103",4,1,2,12.74,"yes",3,NA,0.601,3,1.159,100,10189,"UNST",-9999,-9999,38.12764,-69.51411,-9999,"-9999","-9999","-9999","-9999",0.3,-9999,"-9999","25",120,-9999,"OUT","NES",1,1,"413. HB1103:3040451:23","412. 3040451",188
"8067","3040451.2013.26",8.622,"HB1303",7,1,2,17.834,"yes",3,NA,1.334,3,0,100,12003,"BEWH",-9999,-9999,38.10495,-69.50086,-9999,"-9999","-9999","-9999","-9999",0.2,-9999,"-9999","25",20,-9999,"OUT","NES",1,2,"412. HB1303:3040451:25","411. 3040451",204
"8068","3040451.2013.26",8.622,"HB1303",7,1,2,17.834,"yes",3,NA,1.334,3,0,100,12003,"BEWH",-9999,-9999,38.10495,-69.50086,-9999,"-9999","-9999","-9999","-9999",0.2,-9999,"-9999","25",20,-9999,"OUT","NES",1,2,"412. HB1303:3040451:25","411. 3040451",204
"8069","3040452.2011.24",0.479,"HB1103",4,1,2,13.878,"yes",2,NA,2,3,2,100,10192,"RTDO",-9999,-9999,38.07496,-69.41363,-9999,"-9999","-9999","-9999","-9999",0.3,-9999,"-9999","25",180,-9999,"OUT","NES",1,1,"414. HB1103:3040452:23","413. 3040452",188
"8070","3040452.2011.24",0.479,"HB1103",4,1,2,13.878,"yes",2,NA,2,3,2,100,10192,"RTDO",-9999,-9999,38.07496,-69.41363,-9999,"-9999","-9999","-9999","-9999",0.3,-9999,"-9999","25",180,-9999,"OUT","NES",1,1,"414. HB1103:3040452:23","413. 3040452",188
"8071","3040462.2011.24",4.996,"HB1103",4,1,2,NA,"",NA,NA,2.7,3,2,100,NA,"",-9999,-9999,NA,NA,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","",NA,-9999,"OUT","NES",1,1,"1433. HB1103:3040462:23","1423. 3040462",188
"8072","3040462.2013.26",3.503,"HB1303",7,1,2,NA,"",NA,NA,4,2,3,100,NA,"",-9999,-9999,NA,NA,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","",NA,-9999,"OUT","NES",1,2,"1432. HB1303:3040462:25","1422. 3040462",204
"8073","3040463.2011.24",2.946,"HB1103",4,1,2,14.075,"yes",1,NA,2.7,3,2,100,10236,"ASDO",-9999,-9999,38.07319,-68.15681,-9999,"-9999","-9999","-9999","-9999",0.3,-9999,"-9999","24",180,-9999,"OUT","NES",1,1,"416. HB1103:3040463:23","415. 3040463",188
"8074","3040463.2011.24",2.946,"HB1103",4,1,2,14.075,"yes",1,NA,2.7,3,2,100,10236,"ASDO",-9999,-9999,38.07319,-68.15681,-9999,"-9999","-9999","-9999","-9999",0.3,-9999,"-9999","24",180,-9999,"OUT","NES",1,1,"416. HB1103:3040463:23","415. 3040463",188
"8075","3040463.2013.26",6.577,"HB1303",7,1,2,NA,"",NA,NA,3.762,2,3,100,NA,"",-9999,-9999,NA,NA,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","",NA,-9999,"OUT","NES",1,2,"1435. HB1303:3040463:25","1425. 3040463",204
"8076","3040652.2013.29",10.844,"HB1303",7,1,2,NA,"",NA,NA,2.5,2.656,1.033,100,NA,"",-9999,-9999,NA,NA,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","",NA,-9999,"SB","NES",1,2,"1537. HB1303:3040652:28","1525. 3040652",228
"8077","3040654.2011.21",4.967,"HB1103",4,1,2,NA,"",NA,NA,4.4,1,3,100,NA,"",-9999,-9999,NA,NA,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","",NA,-9999,"SB","NES",1,1,"1539. HB1103:3040654:20","1527. 3040654",164
"8078","3040654.2011.22",5.642,"HB1103",4,1,2,NA,"",NA,NA,4.8,2,2,100,NA,"",-9999,-9999,NA,NA,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","",NA,-9999,"SB","NES",1,1,"1538. HB1103:3040654:21","1526. 3040654",172
"8079","3040654.2011.23",5.112,"HB1103",4,1,2,11.636,"yes",13,NA,3,2,3,100,9939,"PIWH",-9999,-9999,38.18876,-73.67004,-9999,"-9999","-9999","-9999","-9999",1.5,-9999,"-9999","21",290,-9999,"SB","NES",1,1,"619. HB1103:3040654:22","618. 3040654",180
"8080","3040654.2011.23",5.112,"HB1103",4,1,2,11.636,"yes",13,NA,3,2,3,100,9939,"PIWH",-9999,-9999,38.18876,-73.67004,-9999,"-9999","-9999","-9999","-9999",1.5,-9999,"-9999","21",290,-9999,"SB","NES",1,1,"619. HB1103:3040654:22","618. 3040654",180
"8081","3040654.2013.25",4.534,"HB1303",7,1,2,17.248,"yes",0,NA,3,3,0,100,11688,"UNMW",-9999,-9999,38.18496,-73.6508,-9999,"-9999","-9999","-9999","-9999",0.5,-9999,"-9999","21",90,-9999,"SB","NES",1,2,"618. HB1303:3040654:24","617. 3040654",196
"8082","3040654.2013.25",4.534,"HB1303",7,1,2,17.248,"yes",0,NA,3,3,0,100,11688,"UNMW",-9999,-9999,38.18496,-73.6508,-9999,"-9999","-9999","-9999","-9999",0.5,-9999,"-9999","21",90,-9999,"SB","NES",1,2,"618. HB1303:3040654:24","617. 3040654",196
"8083","3040655.2011.21",10.699,"HB1103",4,1,2,NA,"",NA,NA,4.63,1,3,100,NA,"",-9999,-9999,NA,NA,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","",NA,-9999,"SB","NES",1,1,"1543. HB1103:3040655:20","1531. 3040655",164
"8084","3040655.2011.22",9.141,"HB1103",4,1,2,19.381,"no",4,NA,4.696,2,2,100,9931,"PIWH",-9999,-9999,38.175,-73.62682,-9999,"-9999","-9999","-9999","-9999",0.5,-9999,"-9999","21",215,-9999,"SB","NES",1,1,"620. HB1103:3040655:21","619. 3040655",172
"8085","3040655.2011.22",9.141,"HB1103",4,1,2,19.197,"no",4,NA,4.696,2,2,100,9929,"BODO",-9999,-9999,38.16312,-73.59098,-9999,"-9999","-9999","-9999","-9999",0.5,-9999,"-9999","21",70,-9999,"SB","NES",1,1,"620. HB1103:3040655:21","619. 3040655",172
"8086","3040655.2011.22",9.141,"HB1103",4,1,2,19.306,"no",4,NA,4.696,2,2,100,9930,"GRAM",-9999,-9999,38.17009,-73.61225,-9999,"-9999","-9999","-9999","-9999",0.5,-9999,"-9999","21",70,-9999,"SB","NES",1,1,"620. HB1103:3040655:21","619. 3040655",172
"8087","3040655.2011.22",9.141,"HB1103",4,1,2,19.381,"no",4,NA,4.696,2,2,100,9931,"PIWH",-9999,-9999,38.175,-73.62682,-9999,"-9999","-9999","-9999","-9999",0.5,-9999,"-9999","21",215,-9999,"SB","NES",1,1,"620. HB1103:3040655:21","619. 3040655",172
"8088","3040655.2011.22",9.141,"HB1103",4,1,2,19.197,"no",4,NA,4.696,2,2,100,9929,"BODO",-9999,-9999,38.16312,-73.59098,-9999,"-9999","-9999","-9999","-9999",0.5,-9999,"-9999","21",70,-9999,"SB","NES",1,1,"620. HB1103:3040655:21","619. 3040655",172
"8089","3040655.2011.22",9.141,"HB1103",4,1,2,19.306,"no",4,NA,4.696,2,2,100,9930,"GRAM",-9999,-9999,38.17009,-73.61225,-9999,"-9999","-9999","-9999","-9999",0.5,-9999,"-9999","21",70,-9999,"SB","NES",1,1,"620. HB1103:3040655:21","619. 3040655",172
"8090","3040655.2011.22",9.141,"HB1103",4,1,2,19.398,"no",4,NA,4.696,2,2,100,9932,"GRAM",-9999,-9999,38.17613,-73.63029,-9999,"-9999","-9999","-9999","-9999",0.5,-9999,"-9999","21",85,-9999,"SB","NES",1,1,"620. HB1103:3040655:21","619. 3040655",172
"8091","3040655.2011.22",9.141,"HB1103",4,1,2,19.409,"no",4,NA,4.696,2,2,100,9933,"PIWH",-9999,-9999,38.17683,-73.63245,-9999,"-9999","-9999","-9999","-9999",0.5,-9999,"-9999","21",100,-9999,"SB","NES",1,1,"620. HB1103:3040655:21","619. 3040655",172
"8092","3040655.2011.22",9.141,"HB1103",4,1,2,19.409,"no",4,NA,4.696,2,2,100,9933,"PIWH",-9999,-9999,38.17683,-73.63245,-9999,"-9999","-9999","-9999","-9999",0.5,-9999,"-9999","21",100,-9999,"SB","NES",1,1,"620. HB1103:3040655:21","619. 3040655",172
"8093","3040655.2011.22",9.141,"HB1103",4,1,2,19.398,"no",4,NA,4.696,2,2,100,9932,"GRAM",-9999,-9999,38.17613,-73.63029,-9999,"-9999","-9999","-9999","-9999",0.5,-9999,"-9999","21",85,-9999,"SB","NES",1,1,"620. HB1103:3040655:21","619. 3040655",172
"8094","3040655.2011.23",10.757,"HB1103",4,1,2,NA,"",NA,NA,3,2,3,100,NA,"",-9999,-9999,NA,NA,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","",NA,-9999,"SB","NES",1,1,"1542. HB1103:3040655:22","1530. 3040655",180
"8095","3040655.2013.25",10.794,"HB1303",7,1,2,NA,"",NA,NA,2.859,2.819,0,100,NA,"",-9999,-9999,NA,NA,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","",NA,-9999,"SB","NES",1,2,"1541. HB1303:3040655:24","1529. 3040655",196
"8096","3040656.2011.21",5.814,"HB1103",4,1,2,NA,"",NA,NA,4.9,1,3,100,NA,"",-9999,-9999,NA,NA,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","",NA,-9999,"SB","NES",1,1,"1544. HB1103:3040656:20","1532. 3040656",164
"8097","3040656.2011.22",10.23,"HB1103",4,1,2,18.638,"no",3,NA,3.758,2.606,1.573,100,9927,"BODO",-9999,-9999,38.13563,-73.5022,-9999,"-9999","-9999","-9999","-9999",0.2,-9999,"-9999","21",340,-9999,"SB","NES",1,1,"624. HB1103:3040656:21","622. 3040656",172
"8098","3040656.2011.22",10.23,"HB1103",4,1,2,18.66,"no",3,NA,3.758,2.606,1.573,100,9928,"BODO",-9999,-9999,38.13704,-73.50665,-9999,"-9999","-9999","-9999","-9999",0.2,-9999,"-9999","21",250,-9999,"SB","NES",1,1,"624. HB1103:3040656:21","622. 3040656",172
"8099","3040656.2011.22",10.23,"HB1103",4,1,2,18.66,"no",3,NA,3.758,2.606,1.573,100,9928,"BODO",-9999,-9999,38.13704,-73.50665,-9999,"-9999","-9999","-9999","-9999",0.2,-9999,"-9999","21",250,-9999,"SB","NES",1,1,"624. HB1103:3040656:21","622. 3040656",172
"8100","3040656.2011.22",10.23,"HB1103",4,1,2,18.638,"no",3,NA,3.758,2.606,1.573,100,9927,"BODO",-9999,-9999,38.13563,-73.5022,-9999,"-9999","-9999","-9999","-9999",0.2,-9999,"-9999","21",340,-9999,"SB","NES",1,1,"624. HB1103:3040656:21","622. 3040656",172
"8101","3040656.2011.23",10.709,"HB1103",4,1,2,12.823,"yes",13,NA,3,2,3,100,9940,"STDO",-9999,-9999,38.11194,-73.43604,-9999,"-9999","-9999","-9999","-9999",1.5,-9999,"-9999","21",5,-9999,"SB","NES",1,1,"623. HB1103:3040656:22","621. 3040656",180
"8102","3040656.2011.23",10.709,"HB1103",4,1,2,12.823,"yes",13,NA,3,2,3,100,9940,"STDO",-9999,-9999,38.11194,-73.43604,-9999,"-9999","-9999","-9999","-9999",1.5,-9999,"-9999","21",5,-9999,"SB","NES",1,1,"623. HB1103:3040656:22","621. 3040656",180
"8103","3040656.2013.25",10.709,"HB1303",7,1,2,17.935,"yes",0,NA,3.873,2,0,100,11689,"SPWH",-9999,-9999,38.14048,-73.51768,-9999,"-9999","-9999","-9999","-9999",0.5,-9999,"-9999","21",340,-9999,"SB","NES",1,2,"622. HB1303:3040656:24","621. 3040656",196
"8104","3040656.2013.25",10.709,"HB1303",7,1,2,17.935,"yes",0,NA,3.873,2,0,100,11689,"SPWH",-9999,-9999,38.14048,-73.51768,-9999,"-9999","-9999","-9999","-9999",0.5,-9999,"-9999","21",340,-9999,"SB","NES",1,2,"622. HB1303:3040656:24","621. 3040656",196
"8105","3040657.2011.22",1.011,"HB1103",4,1,2,18.134,"no",3,NA,3.6,3,1,100,9923,"SPWH",-9999,-9999,38.10268,-73.40094,-9999,"-9999","-9999","-9999","-9999",0.2,-9999,"-9999","21",102,-9999,"SB","NES",1,1,"625. HB1103:3040657:21","623. 3040657",172
"8106","3040657.2011.22",1.011,"HB1103",4,1,2,18.134,"no",3,NA,3.6,3,1,100,9923,"SPWH",-9999,-9999,38.10268,-73.40094,-9999,"-9999","-9999","-9999","-9999",0.2,-9999,"-9999","21",102,-9999,"SB","NES",1,1,"625. HB1103:3040657:21","623. 3040657",172
"8107","3040657.2011.23",0.718,"HB1103",4,1,2,NA,"",NA,NA,3,2,3,100,NA,"",-9999,-9999,NA,NA,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","",NA,-9999,"SB","NES",1,1,"1547. HB1103:3040657:22","1535. 3040657",180
"8108","3040657.2013.25",1.148,"HB1303",7,1,2,NA,"",NA,NA,4,2,0,100,NA,"",-9999,-9999,NA,NA,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","",NA,-9999,"SB","NES",1,2,"1546. HB1303:3040657:24","1534. 3040657",196
"8109","3040658.2011.22",5.565,"HB1103",4,1,2,16.686,"yes",6,NA,2.817,3,0,100,9915,"SPWH",-9999,-9999,38.14844,-73.26699,-9999,"-9999","-9999","-9999","-9999",0.2,-9999,"-9999","20",290,-9999,"SB","NES",1,1,"628. HB1103:3040658:21","626. 3040658",172
"8110","3040658.2011.22",5.565,"HB1103",4,1,2,16.686,"yes",6,NA,2.817,3,0,100,9915,"SPWH",-9999,-9999,38.14844,-73.26699,-9999,"-9999","-9999","-9999","-9999",0.2,-9999,"-9999","20",290,-9999,"SB","NES",1,1,"628. HB1103:3040658:21","626. 3040658",172
"8111","3040658.2013.25",10.231,"HB1303",7,1,2,21.277,"yes",0,NA,3,3,3,100,11684,"PIWH",-9999,-9999,38.12242,-73.2595,-9999,"-9999","-9999","-9999","-9999",0.5,-9999,"-9999","22",110,-9999,"SB","NES",1,2,"627. HB1303:3040658:24","625. 3040658",196
"8112","3040658.2013.25",10.231,"HB1303",7,1,2,21.277,"yes",0,NA,3,3,3,100,11684,"PIWH",-9999,-9999,38.12242,-73.2595,-9999,"-9999","-9999","-9999","-9999",0.5,-9999,"-9999","22",110,-9999,"SB","NES",1,2,"627. HB1303:3040658:24","625. 3040658",196
"8113","3040658.2013.25",10.231,"HB1303",7,1,2,21.623,"yes",0,NA,3,3,3,100,11680,"SPWH",-9999,-9999,38.17796,-73.27256,-9999,"-9999","-9999","-9999","-9999",0.5,-9999,"-9999","22",350,-9999,"SB","NES",1,2,"627. HB1303:3040658:24","625. 3040658",196
"8114","3040658.2013.25",10.231,"HB1303",7,1,2,21.623,"yes",0,NA,3,3,3,100,11680,"SPWH",-9999,-9999,38.17796,-73.27256,-9999,"-9999","-9999","-9999","-9999",0.5,-9999,"-9999","22",350,-9999,"SB","NES",1,2,"627. HB1303:3040658:24","625. 3040658",196
"8115","3040670.2011.26",10.037,"HB1103",4,1,2,11.688,"yes",12,NA,4.4,2,2.502,100,10603,"STDO",-9999,-9999,38.14753,-71.81688,-9999,"-9999","-9999","-9999","-9999",0.5,-9999,"-9999","26",320,-9999,"OUT","NES",1,1,"630. HB1103:3040670:25","628. 3040670",204
"8116","3040670.2011.26",10.037,"HB1103",4,1,2,11.688,"yes",12,NA,4.4,2,2.502,100,10603,"STDO",-9999,-9999,38.14753,-71.81688,-9999,"-9999","-9999","-9999","-9999",0.5,-9999,"-9999","26",320,-9999,"OUT","NES",1,1,"630. HB1103:3040670:25","628. 3040670",204
"8117","3040691.2013.26",2.205,"HB1303",7,1,2,NA,"",NA,NA,2,3,0,100,NA,"",-9999,-9999,NA,NA,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","",NA,-9999,"OUT","NES",1,2,"1548. HB1303:3040691:25","1536. 3040691",204
"8118","3040692.2011.24",11.002,"HB1103",4,1,2,NA,"",NA,NA,2,3,2,100,NA,"",-9999,-9999,NA,NA,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","",NA,-9999,"OUT","NES",1,1,"1549. HB1103:3040692:23","1537. 3040692",188
"8119","3040692.2013.26",11.368,"HB1303",7,1,2,18.289,"yes",3,NA,2,3,0,100,12004,"UNSW",-9999,-9999,38.06519,-69.41737,-9999,"-9999","-9999","-9999","-9999",0.2,-9999,"-9999","25",NA,-9999,"OUT","NES",1,2,"632. HB1303:3040692:25","630. 3040692",204
"8120","3040692.2013.26",11.368,"HB1303",7,1,2,18.289,"yes",3,NA,2,3,0,100,12004,"UNSW",-9999,-9999,38.06519,-69.41737,-9999,"-9999","-9999","-9999","-9999",0.2,-9999,"-9999","25",NA,-9999,"OUT","NES",1,2,"632. HB1303:3040692:25","630. 3040692",204
"8121","3040693.2011.24",9.156,"HB1103",4,1,2,14.527,"yes",3,NA,2,3,1.06,100,10195,"UNME",-9999,-9999,38.01512,-69.29672,-9999,"-9999","-9999","-9999","-9999",0.3,-9999,"-9999","25",30,-9999,"OUT","NES",1,1,"634. HB1103:3040693:23","632. 3040693",188
"8122","3040693.2011.24",9.156,"HB1103",4,1,2,14.527,"yes",3,NA,2,3,1.06,100,10195,"UNME",-9999,-9999,38.01512,-69.29672,-9999,"-9999","-9999","-9999","-9999",0.3,-9999,"-9999","25",30,-9999,"OUT","NES",1,1,"634. HB1103:3040693:23","632. 3040693",188
"8123","3040693.2011.24",9.156,"HB1103",4,1,2,14.696,"yes",3,NA,2,3,1.06,100,10196,"UNST",-9999,-9999,37.99915,-69.26595,-9999,"-9999","-9999","-9999","-9999",0.3,-9999,"-9999","25",250,-9999,"OUT","NES",1,1,"634. HB1103:3040693:23","632. 3040693",188
"8124","3040693.2011.24",9.156,"HB1103",4,1,2,14.696,"yes",3,NA,2,3,1.06,100,10196,"UNST",-9999,-9999,37.99915,-69.26595,-9999,"-9999","-9999","-9999","-9999",0.3,-9999,"-9999","25",250,-9999,"OUT","NES",1,1,"634. HB1103:3040693:23","632. 3040693",188
"8125","3040693.2013.26",7.471,"HB1303",7,1,2,19.17,"yes",3,NA,2,3,0,100,12005,"BEWH",-9999,-9999,37.98703,-69.25816,-9999,"-9999","-9999","-9999","-9999",0.2,-9999,"-9999","25",260,-9999,"OUT","NES",1,2,"633. HB1303:3040693:25","631. 3040693",204
"8126","3040693.2013.26",7.471,"HB1303",7,1,2,19.25,"yes",3,NA,2,3,0,100,12006,"STDO",-9999,-9999,37.98013,-69.24355,-9999,"-9999","-9999","-9999","-9999",0.2,-9999,"-9999","25",NA,-9999,"OUT","NES",1,2,"633. HB1303:3040693:25","631. 3040693",204
"8127","3040693.2013.26",7.471,"HB1303",7,1,2,19.265,"yes",3,NA,2,3,0,100,11983,"STDO",-9999,-9999,37.97885,-69.24089,-9999,"-9999","-9999","-9999","-9999",0.2,-9999,"-9999","25",250,-9999,"OUT","NES",1,2,"633. HB1303:3040693:25","631. 3040693",204
"8128","3040693.2013.26",7.471,"HB1303",7,1,2,19.265,"yes",3,NA,2,3,0,100,11983,"STDO",-9999,-9999,37.97885,-69.24089,-9999,"-9999","-9999","-9999","-9999",0.2,-9999,"-9999","25",250,-9999,"OUT","NES",1,2,"633. HB1303:3040693:25","631. 3040693",204
"8129","3040693.2013.26",7.471,"HB1303",7,1,2,19.25,"yes",3,NA,2,3,0,100,12006,"STDO",-9999,-9999,37.98013,-69.24355,-9999,"-9999","-9999","-9999","-9999",0.2,-9999,"-9999","25",NA,-9999,"OUT","NES",1,2,"633. HB1303:3040693:25","631. 3040693",204
"8130","3040693.2013.26",7.471,"HB1303",7,1,2,19.17,"yes",3,NA,2,3,0,100,12005,"BEWH",-9999,-9999,37.98703,-69.25816,-9999,"-9999","-9999","-9999","-9999",0.2,-9999,"-9999","25",260,-9999,"OUT","NES",1,2,"633. HB1303:3040693:25","631. 3040693",204
"8131","3040702.2011.24",10.066,"HB1103",4,1,2,13.592,"yes",1,NA,2.7,3,2.614,100,10234,"DSWH",-9999,-9999,37.99076,-68.18004,-9999,"-9999","-9999","-9999","-9999",0.3,-9999,"-9999","24",160,-9999,"OUT","NES",1,1,"635. HB1103:3040702:23","633. 3040702",188
"8132","3040702.2011.24",10.066,"HB1103",4,1,2,13.695,"yes",1,NA,2.7,3,2.614,100,10235,"DSWH",-9999,-9999,38.00821,-68.17558,-9999,"-9999","-9999","-9999","-9999",0.3,-9999,"-9999","24",NA,-9999,"OUT","NES",1,1,"635. HB1103:3040702:23","633. 3040702",188
"8133","3040702.2011.24",10.066,"HB1103",4,1,2,13.695,"yes",1,NA,2.7,3,2.614,100,10235,"DSWH",-9999,-9999,38.00821,-68.17558,-9999,"-9999","-9999","-9999","-9999",0.3,-9999,"-9999","24",NA,-9999,"OUT","NES",1,1,"635. HB1103:3040702:23","633. 3040702",188
"8134","3040702.2011.24",10.066,"HB1103",4,1,2,13.592,"yes",1,NA,2.7,3,2.614,100,10234,"DSWH",-9999,-9999,37.99076,-68.18004,-9999,"-9999","-9999","-9999","-9999",0.3,-9999,"-9999","24",160,-9999,"OUT","NES",1,1,"635. HB1103:3040702:23","633. 3040702",188
"8135","3040702.2013.26",10.134,"HB1303",7,1,2,NA,"",NA,NA,3.956,2,2.854,100,NA,"",-9999,-9999,NA,NA,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","",NA,-9999,"OUT","NES",1,2,"1553. HB1303:3040702:25","1541. 3040702",204
"8136","3040892.2013.29",0.543,"HB1303",7,1,2,NA,"",NA,NA,2.5,2,3,100,NA,"",-9999,-9999,NA,NA,-9999,"-9999","-9999","-9999","-9999",NA,-9999,"-9999","",NA,-9999,"SB","NES",1,2,"1554. HB1303:3040892:28","1542. 3040892",228
"8137","3040897.2011.22",9.732,"HB1103",4,1,2,17.685,"yes",3,NA,3.6,3,1,100,9921,"SPWH",-9999,-9999,38.07481,-73.31241,-9999,"-9999","-9999","-9999","-9999",0.2,-9999,"-9999","21",NA,-9999,"SB","NES",1,1,"639. HB1103:3040897:21","637. 3040897",172
"8138","3040897.2011.22",9.732,"HB1103",4,1,2,17.685,"yes",3,NA,3.6,3,1,100,9921,"SPWH",-9999,-9999,38.07481,-73.31241,-9999,"-9999","-9999","-9999","-9999",0.2,-9999,"-9999","21",NA,-9999,"SB","NES",1,1,"639. HB1103:3040897:21","637. 3040897",172
"8139","3040897.2011.22",9.732,"HB1103",4,1,2,17.68,"yes",3,NA,3.6,3,1,100,9920,"SPWH",-9999,-9999,38.07449,-73.31136,-9999,"-9999","-9999","-9999","-9999",0.2,-9999,"-9999","21",165,-9999,"SB","NES",1,1,"639. HB1103:3040897:21","637. 3040897",172
"8140","3040897.2011.22",9.732,"HB1103",4,1,2,17.68,"yes",3,NA,3.6,3,1,100,9920,"SPWH",-9999,-9999,38.07449,-73.31136,-9999,"-9999","-9999","-9999","-9999",0.2,-9999,"-9999","21",165,-9999,"SB","NES",1,1,"639. HB1103:3040897:21","637. 3040897",172
"8141","3040897.2011.23",8.989,"HB1103",4,1,2,13.691,"no",13,NA,3.185,2,2.259,100,9941,"SPWH",-9999,-9999,38.07823,-73.33261,-9999,"-9999","-9999","-9999","-9999",1.5,-9999,"-9999","21",160,-9999,"SB","NES",1,1,"638. HB1103:3040897:22","636. 3040897",180
"8142","3040897.2011.23",8.989,"HB1103",4,1,2,13.691,"no",13,NA,3.185,2,2.259,100,9941,"SPWH",-9999,-9999,38.07823,-73.33261,-9999,"-9999","-9999","-9999","-9999",1.5,-9999,"-9999","21",160,-9999,"SB","NES",1,1,"638. HB1103:3040897:22","636. 3040897",180
"8143","3040897.2013.25",8.79,"HB1303",7,1,2,20.263,"yes",8,NA,4,2,0,100,11690,"PIWH",-9999,-9999,38.08433,-73.34181,-9999,"-9999","-9999","-9999","-9999",0.5,-9999,"-9999","21",270,-9999,"SB","NES",1,2,"637. HB1303:3040897:24","635. 3040897",196
"8144","3040897.2013.25",8.79,"HB1303",7,1,2,20.462,"yes",8,NA,4,2,0,100,11678,"SPWH",-9999,-9999,38.07113,-73.30134,-9999,"-9999","-9999","-9999","-9999",0.5,-9999,"-9999","21",160,-9999,"SB","NES",1,2,"637. HB1303:3040897:24","635. 3040897",196
"8145","3040897.2013.25",8.79,"HB1303",7,1,2,20.263,"yes",8,NA,4,2,0,100,11690,"PIWH",-9999,-9999,38.08433,-73.34181,-9999,"-9999","-9999","-9999","-9999",0.5,-9999,"-9999","21",270,-9999,"SB","NES",1,2,"637. HB1303:3040897:24","635. 3040897",196
"8146","3040897.2013.25",8.79,"HB1303",7,1,2,20.254,"yes",8,NA,4,2,0,100,11677,"SPWH",-9999,-9999,38.08494,-73.3436,-9999,"-9999","-9999","-9999","-9999",0.5,-9999,"-9999","21",NA,-9999,"SB","NES",1,2,"637. HB1303:3040897:24","635. 3040897",196
"8147","3040897.2013.25",8.79,"HB1303",7,1,2,20.254,"yes",8,NA,4,2,0,100,11677,"SPWH",-9999,-9999,38.08494,-73.3436,-9999,"-9999","-9999","-9999","-9999",0.5,-9999,"-9999","21",NA,-9999,"SB","NES",1,2,"637. HB1303:3040897:24","635. 3040897",196
"8148","3040897.2013.25",8.79,"HB1303",7,1,2,20.462,"yes",8,NA,4,2,0,100,11678,"SPWH",-9999,-9999,38.07113,-73.30134,-9999,"-9999","-9999","-9999","-9999",0.5,-9999,"-9999","21",160,-9999,"SB","NES",1,2,"637. HB1303:3040897:24","635. 3040897",196
